fight_id,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url
4326,418,Herb Dean,,3133.0,3133.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/903feee04bc91c59
4325,418,Thomas Fan,3923.0,2491.0,3923.0,3,F,Heavyweight,M,Submission,Rear Naked Choke,2,2:33,http://ufcstats.com/fight-details/34c39a5a5917e0ec
4324,417,Leon Roberts,160.0,330.0,160.0,5,F,Heavyweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/4b0aa5c67e69ce74
4323,417,John Sharp,1099.0,3447.0,3447.0,3,F,Women's Flyweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/2060e8172f820d80
4322,417,Steve Perceval,1752.0,1577.0,1577.0,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/5ebe8d3849273776
4321,417,Jim Perdios,1810.0,270.0,1810.0,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/344bfe9c1ff511bb
4320,417,Leon Roberts,412.0,2255.0,412.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/569e2c02f7699c0d
4319,417,John Sharp,227.0,42.0,227.0,3,F,Catch Weight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/097bc98e15722998
4318,417,Steve Perceval,3797.0,1641.0,3797.0,3,F,Flyweight,M,KO/TKO,Kick to Head At Distance,3,2:38,http://ufcstats.com/fight-details/b90a5b9061ec54a5
4317,417,Jim Perdios,2052.0,3665.0,2052.0,3,F,Lightweight,M,Submission,Guillotine Choke After Drop to Guard,2,2:05,http://ufcstats.com/fight-details/fd2c018aade60a14
4316,417,John Sharp,3373.0,342.0,342.0,3,F,Heavyweight,M,KO/TKO,Flying Knee Head,1,4:35,http://ufcstats.com/fight-details/6971094300073d47
4315,417,John Sharp,3653.0,3582.0,3582.0,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/823797bc6d532b52
4314,417,Jim Perdios,3494.0,2277.0,2277.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/23b6ffc0223f8cce
4313,417,Steve Perceval,2103.0,733.0,733.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c06eaf92bdfde8e6
4312,417,Leon Roberts,2658.0,142.0,142.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/51ec53f442d2cc9b
4311,416,Keith Peterson,1189.0,1225.0,1189.0,5,F,Lightweight,M,KO/TKO,"to    
      Injury",3,2:08,http://ufcstats.com/fight-details/b55605791a4d72b9
4310,416,Dan Miragliotta,3661.0,870.0,3661.0,3,F,Welterweight,M,KO/TKO,Elbow to Head At Distance,1,3:44,http://ufcstats.com/fight-details/b6b5ec324449befd
4309,416,Bill Bookwalter,4062.0,3942.0,3942.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/603354ffe9cc0755
4308,416,Dan Miragliotta,1860.0,3008.0,3008.0,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/7ad85c84025c0db0
4307,416,Keith Peterson,3915.0,1976.0,3915.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,3,1:50,http://ufcstats.com/fight-details/151c597d2e609a4e
4306,416,Mike King,2102.0,2702.0,2702.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:07,http://ufcstats.com/fight-details/935f559ab0521c27
4305,416,Bill Bookwalter,3196.0,1620.0,1620.0,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/5519d7fe2cee8353
4304,416,Mike King,505.0,1258.0,505.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5db3e2fdd18129a4
4303,416,Dan Miragliotta,1450.0,1133.0,1450.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/60de5efe5b439c8b
4302,416,Keith Peterson,2552.0,1439.0,1439.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7006a98fe9944571
4301,416,Elvis Bello,1773.0,512.0,512.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d3c78cc516417797
4300,416,Bill Bookwalter,3421.0,2952.0,3421.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/78e554aa129711ba
4299,416,Mike King,536.0,1013.0,1013.0,3,F,Middleweight,M,Submission,Rear Naked Choke,1,3:41,http://ufcstats.com/fight-details/4b202bae6c87b98b
4298,415,John McCarthy,3767.0,563.0,563.0,5,T,Middleweight,M,Submission,"Rear Naked Choke
      Technical Submission",3,4:23,http://ufcstats.com/fight-details/d361b51952944a26
4297,415,Dan Miragliotta,2877.0,3212.0,3212.0,5,T,Bantamweight,M,KO/TKO,Punch to Head At Distance,2,2:41,http://ufcstats.com/fight-details/b3a304eadb9f7fb4
4296,415,John McCarthy,2396.0,1523.0,1523.0,5,T,Women's Strawweight,F,KO/TKO,Punch to Head At Distance,1,3:03,http://ufcstats.com/fight-details/fc29884851f9cebb
4295,415,Dan Miragliotta,401.0,1819.0,401.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/80572cac6ab57866
4294,415,John McCarthy,2591.0,3381.0,3381.0,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,2,1:23,http://ufcstats.com/fight-details/0a46cb2887890502
4293,415,Todd Ronald Anderson,250.0,3154.0,250.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,4:59,http://ufcstats.com/fight-details/13635ba71963ad0c
4292,415,Blake Grice,2635.0,2816.0,2816.0,3,F,Heavyweight,M,DQ,,1,4:29,http://ufcstats.com/fight-details/8375f311e8c6c079
4291,415,Dan Miragliotta,898.0,3981.0,898.0,3,F,Light Heavyweight,M,KO/TKO,Kick to Head At Distance,3,1:25,http://ufcstats.com/fight-details/5cab50839f4a0d94
4290,415,Todd Ronald Anderson,3654.0,2894.0,3654.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e686df21c24c6c03
4289,415,Blake Grice,1404.0,3752.0,3752.0,3,F,Heavyweight,M,TKO - Doctor's Stoppage,,2,1:39,http://ufcstats.com/fight-details/8c2fb17981464d8c
4288,415,Todd Ronald Anderson,33.0,1108.0,1108.0,3,F,Bantamweight,M,KO/TKO,"Spinning Back Elbow to Head At Distance
      Spinning Back Elbow",3,1:58,http://ufcstats.com/fight-details/56d8cc470841f454
4287,414,Osiris Maia,3643.0,1934.0,3643.0,5,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,2:30,http://ufcstats.com/fight-details/405c0b8d3960016d
4286,414,Jerin Valel,1901.0,3367.0,3367.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7a5baef71925258c
4285,414,Mario Yamasaki,1571.0,2961.0,1571.0,3,F,Bantamweight,M,Submission,Guillotine Choke On Ground,1,4:03,http://ufcstats.com/fight-details/0b557aeb2169b59f
4284,414,Osiris Maia,358.0,1693.0,358.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/bed03663bc577f02
4283,414,Jerin Valel,832.0,2580.0,832.0,3,F,Middleweight,M,KO/TKO,Punch to Head In Clinch,1,4:59,http://ufcstats.com/fight-details/23ea24013d15c09c
4282,414,Mario Yamasaki,2008.0,263.0,2008.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d4eb3614c7734781
4281,414,Fernando Portella,1953.0,1161.0,1953.0,3,F,Welterweight,M,Submission,D'Arce Choke After Drop to Ground,2,4:08,http://ufcstats.com/fight-details/4838bf4ca76c1c6b
4280,414,Osiris Maia,3544.0,1849.0,3544.0,3,F,Middleweight,M,Submission,Rear Naked Choke,1,4:30,http://ufcstats.com/fight-details/72d703db67371e1d
4279,414,Fernando Portella,3224.0,2773.0,2773.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/f9e07282f3444d09
4278,414,Jerin Valel,30.0,2721.0,30.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9dd9affa41eead4c
4277,414,Mario Yamasaki,2997.0,3664.0,2997.0,3,F,Flyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/e11e290d816c119b
4276,414,Fernando Portella,2807.0,3420.0,2807.0,3,F,Heavyweight,M,Submission,Rear Naked Choke,1,2:08,http://ufcstats.com/fight-details/4ffd88b2f00f4250
4275,413,Marc Goddard,3499.0,394.0,394.0,5,F,Welterweight,M,KO/TKO,Punch to Head In Clinch,1,4:20,http://ufcstats.com/fight-details/aa7b1fca60a21f3a
4274,413,Leon Roberts,2171.0,3060.0,2171.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d71ad0033de24fff
4273,413,Marc Goddard,3762.0,3448.0,3762.0,3,F,Light Heavyweight,M,Submission,Rear Naked Choke,2,3:02,http://ufcstats.com/fight-details/6a315ef5bf22af29
4272,413,Leon Roberts,1205.0,119.0,1205.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/fdfc700e56575d67
4271,413,Piotr Michalak,2599.0,2650.0,2599.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/61070325bb440f58
4270,413,Piotr Michalak,550.0,2260.0,2260.0,3,F,Bantamweight,M,KO/TKO,Punch to Head In Clinch,3,3:39,http://ufcstats.com/fight-details/4dcd6ff5e32a3779
4269,413,Lukasz Bosacki,3999.0,3092.0,3092.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9da4e06a403f0d27
4268,413,Marc Goddard,1996.0,2991.0,2991.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/06287b822837a616
4267,413,Tomasz Bronder,368.0,4001.0,4001.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/88f36fa2945ccac5
4266,413,Lukasz Bosacki,2116.0,2134.0,2134.0,3,F,Women's Bantamweight,F,KO/TKO,Punches to Head From Mount,2,2:33,http://ufcstats.com/fight-details/f3f252b9810cff0d
4265,413,Tomasz Bronder,3952.0,3087.0,3087.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8b10419db5bffe28
4264,412,Herb Dean,3017.0,2070.0,3017.0,5,T,Lightweight,M,Submission,Triangle Choke From Bottom Guard,3,4:02,http://ufcstats.com/fight-details/03aec9073946907f
4263,412,Dan Miragliotta,2365.0,3723.0,2365.0,5,T,Flyweight,M,Submission,Armbar On Ground,5,3:15,http://ufcstats.com/fight-details/d042d18ad568190a
4262,412,Herb Dean,160.0,2635.0,160.0,3,F,Heavyweight,M,Submission,Armbar From Back Control,1,1:05,http://ufcstats.com/fight-details/53ee6c3591483193
4261,412,Jason Herzog,957.0,3029.0,957.0,3,F,Women's Flyweight,F,Submission,Rear Naked Choke,1,2:54,http://ufcstats.com/fight-details/1ff3dff34d0b60b8
4260,412,Chris Tognoni,3143.0,559.0,559.0,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/e08479759c296bb1
4259,412,Jason Herzog,2785.0,3712.0,3712.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0f826e7bbb73b53f
4258,412,Chris Tognoni,782.0,3808.0,782.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d97970009fbfca30
4257,412,Jason Herzog,1618.0,3775.0,1618.0,3,F,Flyweight,M,KO/TKO,Punch to Head At Distance,1,1:38,http://ufcstats.com/fight-details/3f5f6c576046bf77
4256,412,Chris Tognoni,2060.0,438.0,438.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/2142ff2a46d22741
4255,411,Leon Roberts,898.0,1409.0,898.0,5,F,Light Heavyweight,M,Submission,"Von Flue Choke From Half Guard
      Technical Submission",1,1:50,http://ufcstats.com/fight-details/d1bee15e60ee6721
4254,411,John Sharp,2905.0,3976.0,3976.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e8d59c27b467d716
4253,411,Steve Perceval,2795.0,1945.0,1945.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:30,http://ufcstats.com/fight-details/ba27835ff05df0c9
4252,411,Greg Kleynjans,892.0,3320.0,892.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,4:45,http://ufcstats.com/fight-details/690ab86bdd94149b
4251,411,John Sharp,2439.0,3133.0,2439.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6be073563a421bca
4250,411,Leon Roberts,2955.0,812.0,2955.0,3,F,Flyweight,M,Submission,Rear Naked Choke,1,4:30,http://ufcstats.com/fight-details/3b89556b3f177b7b
4249,411,Greg Kleynjans,1531.0,1597.0,1531.0,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/296cc69bcc3c1635
4248,411,Steve Perceval,2184.0,2386.0,2184.0,3,F,Women's Strawweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/37cdf5bd5c975a5d
4247,411,John Sharp,3959.0,2311.0,3959.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/da7afd49fefe6a46
4246,411,Greg Kleynjans,4100.0,2018.0,4100.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e0e4ce7595b5c26a
4245,410,Dan Miragliotta,990.0,3690.0,990.0,5,F,Middleweight,M,KO/TKO,"Punches to Head From Back Control
      Submission to Strikes",2,4:05,http://ufcstats.com/fight-details/24438a644b975751
4244,410,Keith Peterson,1240.0,1064.0,1240.0,3,F,Welterweight,M,KO/TKO,Knee to Head In Clinch,1,1:19,http://ufcstats.com/fight-details/3dd22a9a0ea68cc6
4243,410,Dan Miragliotta,1991.0,632.0,632.0,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,3,2:33,http://ufcstats.com/fight-details/ff4cef86bef2d0aa
4242,410,Rob Hinds,2831.0,2786.0,2831.0,3,F,Lightweight,M,Submission,Arm Triangle From Mount,2,2:11,http://ufcstats.com/fight-details/128e818254ebfabe
4241,410,Dan Miragliotta,310.0,1621.0,310.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,2:48,http://ufcstats.com/fight-details/4c1fd940e1619e68
4240,410,Keith Peterson,2080.0,3960.0,2080.0,3,F,Heavyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/7b80dd233e200dd2
4239,410,Rob Hinds,1843.0,3912.0,3912.0,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/52e4f12eaeffd142
4238,410,Dan Miragliotta,2658.0,568.0,568.0,3,F,Heavyweight,M,KO/TKO,Punches to Head On Ground,1,0:24,http://ufcstats.com/fight-details/7864fc46de247f58
4237,410,Rob Hinds,2322.0,2671.0,2671.0,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,2,2:25,http://ufcstats.com/fight-details/7094c05bf73eee81
4236,410,Keith Peterson,900.0,3616.0,3616.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,4:55,http://ufcstats.com/fight-details/2ec12d4bbc0752db
4235,409,John McCarthy,1440.0,730.0,1440.0,5,T,Women's Bantamweight,F,Decision,Split,5,5:00,http://ufcstats.com/fight-details/cb16346d93746ebc
4234,409,Yves Lavigne,1915.0,3185.0,3185.0,3,F,Welterweight,M,Submission,Arm Triangle On Ground,1,3:43,http://ufcstats.com/fight-details/b6082b551288aa5a
4233,409,Jerin Valel,3502.0,1077.0,3502.0,3,F,Flyweight,M,KO/TKO,Punch to Head At Distance,2,0:25,http://ufcstats.com/fight-details/fdde8777c7ae9769
4232,409,Dan Miragliotta,2105.0,1280.0,2105.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6afaf0ca45431a11
4231,409,Jerin Valel,542.0,1733.0,542.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/94c7e64ce88c9b9e
4230,409,Yves Lavigne,1756.0,246.0,246.0,3,F,Women's Bantamweight,F,Submission,Arm Triangle From Half Guard,2,4:16,http://ufcstats.com/fight-details/92eb0a297c7ea197
4229,409,Yves Lavigne,1610.0,3049.0,1610.0,3,F,Women's Bantamweight,F,Submission,Armbar On Ground,1,2:51,http://ufcstats.com/fight-details/a773883743242df9
4228,409,Kyle Cardinal,346.0,2817.0,2817.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/f597d2e69ab7c270
4227,409,Jerin Valel,3445.0,152.0,152.0,3,F,Lightweight,M,KO/TKO,Punch to Head In Clinch,2,4:36,http://ufcstats.com/fight-details/31c4518a1e71c050
4226,409,Dan Miragliotta,2589.0,3777.0,3777.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7020840980f723b9
4225,409,John McCarthy,2362.0,1828.0,2362.0,3,F,Lightweight,M,KO/TKO,Punch to Head In Clinch,3,0:49,http://ufcstats.com/fight-details/cce5b9dfe84630fa
4224,408,Marc Goddard,225.0,509.0,225.0,5,F,Heavyweight,M,KO/TKO,Punch to Head In Clinch,3,3:30,http://ufcstats.com/fight-details/cfc550960a7ec353
4223,408,Leon Roberts,3885.0,135.0,3885.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,2,3:10,http://ufcstats.com/fight-details/75a978e0ecce2536
4222,408,Kevin Sataki,1070.0,3788.0,1070.0,3,F,Women's Bantamweight,F,KO/TKO,Punches to Head From Back Control,3,4:54,http://ufcstats.com/fight-details/0ac25b4180406ca1
4221,408,Neil Hall,3117.0,3865.0,3117.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7303ae36077411d9
4220,408,Marc Goddard,394.0,270.0,394.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b1f7bc82f7dce1b9
4219,408,Leon Roberts,466.0,687.0,466.0,3,F,Lightweight,M,KO/TKO,Punch to Head In Clinch,1,1:24,http://ufcstats.com/fight-details/b3bf1b6ad2d1a533
4218,408,Kevin Sataki,1166.0,3619.0,1166.0,3,F,Lightweight,M,Submission,North-South Choke,3,1:26,http://ufcstats.com/fight-details/5afbc04a153d7efd
4217,408,Neil Hall,2244.0,2727.0,2244.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/605c2ad801f594b3
4216,408,Marc Goddard,3842.0,1119.0,1119.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/89f83750703d5fd3
4215,408,Leon Roberts,843.0,1908.0,1908.0,3,F,Featherweight,M,Submission,Rear Naked Choke,2,4:22,http://ufcstats.com/fight-details/ecbc282542a395c2
4214,408,Kevin Sataki,1700.0,3121.0,3121.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head From Guard,2,2:32,http://ufcstats.com/fight-details/af5f287198f20eb4
4213,408,Neil Hall,2764.0,2537.0,2764.0,3,F,Lightweight,M,KO/TKO,Punches to Head In Clinch,1,4:28,http://ufcstats.com/fight-details/b7ab4cd6ce7a71dd
4212,407,John McCarthy,1224.0,1603.0,1224.0,5,F,Flyweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/253e42894852b26a
4211,407,Jerin Valel,1862.0,2735.0,2735.0,3,F,Women's Strawweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/d5598322f81db6c9
4210,407,Gary Copeland,2321.0,1161.0,1161.0,3,F,Welterweight,M,KO/TKO,Punch to Head In Clinch,1,1:44,http://ufcstats.com/fight-details/cd54325a9a538837
4209,407,Jerin Valel,3686.0,3873.0,3873.0,3,F,Featherweight,M,KO/TKO,Kick to Head At Distance,1,0:26,http://ufcstats.com/fight-details/2f9b9ef5f6833aa1
4208,407,John McCarthy,3999.0,3051.0,3999.0,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/c8f619a71b714ec7
4207,407,Kevin MacDonald,1250.0,590.0,1250.0,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/48f7e64b548806cd
4206,407,Bladimir Puga,772.0,2580.0,2580.0,3,F,Middleweight,M,KO/TKO,Punch to Head On Ground,1,3:50,http://ufcstats.com/fight-details/a3e4322f55454897
4205,407,Jerin Valel,1374.0,853.0,1374.0,3,F,Flyweight,M,KO/TKO,Punch to Head In Clinch,1,0:15,http://ufcstats.com/fight-details/02732ebb104793d2
4204,407,Kevin MacDonald,3673.0,80.0,80.0,3,F,Bantamweight,M,Submission,Kimura From Side Control,1,2:01,http://ufcstats.com/fight-details/19348172178f42ed
4203,407,John McCarthy,1131.0,1027.0,1131.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0b89c88d506da083
4202,407,Bladimir Puga,1614.0,861.0,1614.0,3,F,Flyweight,M,Submission,Rear Naked Choke,1,3:56,http://ufcstats.com/fight-details/a3723f0f672b0912
4201,407,Gary Copeland,2569.0,1035.0,1035.0,3,F,Lightweight,M,Submission,Von Flue Choke From Side Control,1,2:01,http://ufcstats.com/fight-details/e02fca0d258283ce
4200,406,Herb Dean,100.0,1901.0,100.0,5,T,Welterweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/30553d630491094a
4199,406,Mike Beltran,2304.0,3047.0,2304.0,5,T,Women's Featherweight,F,KO/TKO,Knees to Head In Clinch,3,1:56,http://ufcstats.com/fight-details/79817ab0129c5598
4198,406,John McCarthy,2097.0,3499.0,2097.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b8c967c742d3c107
4197,406,Jason Herzog,1871.0,1417.0,1417.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,1,0:42,http://ufcstats.com/fight-details/49694c2d00c581ed
4196,406,Mike Beltran,2124.0,2198.0,2124.0,3,F,Featherweight,M,KO/TKO,Punches to Head On Ground,1,4:34,http://ufcstats.com/fight-details/dffad417175400ba
4195,406,Herb Dean,541.0,3868.0,541.0,3,F,Catch Weight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/ac9e19a4075f6557
4194,406,Jason Herzog,1377.0,1644.0,1377.0,3,F,Featherweight,M,Submission,Guillotine Choke After Drop to Guard,3,2:59,http://ufcstats.com/fight-details/4924d7a980f4cde2
4193,406,John McCarthy,2991.0,2272.0,2272.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3d95b4f94ccffa96
4192,406,Herb Dean,3327.0,4060.0,4060.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e80a8338d86e730b
4191,406,Mike Beltran,733.0,3664.0,3664.0,3,F,Flyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/4f4806952ba2a72c
4190,406,Jason Herzog,3621.0,3200.0,3200.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,3:04,http://ufcstats.com/fight-details/3636e085c098dbda
4189,405,John McCarthy,164.0,2861.0,164.0,5,F,Middleweight,M,Submission,Arm Triangle On Ground,3,3:45,http://ufcstats.com/fight-details/5be97c1fa222093d
4188,405,Dan Miragliotta,3790.0,3103.0,3103.0,3,F,Featherweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/8028d5de087755dc
4187,405,John McCarthy,3335.0,241.0,3335.0,3,F,Light Heavyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/76d6789779d3721c
4186,405,Dan Miragliotta,1021.0,4021.0,1021.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7c23770c639dcd22
4185,405,Todd Ronald Anderson,2779.0,30.0,30.0,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/657fd7ab7bdf9f15
4184,405,Keith Peterson,1512.0,3985.0,3985.0,3,F,Middleweight,M,KO/TKO,Punch to Head In Clinch,1,2:54,http://ufcstats.com/fight-details/7e2bc09d866b3bd7
4183,405,John McCarthy,2133.0,1398.0,1398.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,2,1:50,http://ufcstats.com/fight-details/d0e5487f55c57ad2
4182,405,Dan Miragliotta,2759.0,731.0,731.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/4f07c6724682cd00
4181,405,Todd Ronald Anderson,3745.0,2252.0,2252.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/bcf842992f9accdc
