fighter_id,fighter_f_name,fighter_l_name,fighter_nickname,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,fighter_url
1815,Koichiro,Matsumoto,,170.18,145.0,,,1986-03-07,15,3,1,,http://ufcstats.com/fighter-details/2fb6f197d1fbc779
1814,Jean,Matsumoto,,167.64,135.0,172.72,Orthodox,1999-09-09,14,0,0,,http://ufcstats.com/fighter-details/ffd3224638c01b57
1813,Koyomi,Matsushima,,170.18,145.0,167.64,Orthodox,1992-10-08,13,6,0,,http://ufcstats.com/fighter-details/5ad226da6c74a48e
1812,Naoki,Matsushita,,167.64,155.0,,Orthodox,,12,16,1,1.0,http://ufcstats.com/fighter-details/990060b2a68a7b82
1811,AJ,Matthews,,180.34,185.0,,,,8,7,0,,http://ufcstats.com/fighter-details/18e4f61f16f458c6
1810,Jake,Matthews,The Celtic Kid,180.34,170.0,185.42,Orthodox,1994-08-19,19,6,0,,http://ufcstats.com/fighter-details/a845f0735bc67405
1809,Connor,Matthews,The Controller,172.72,145.0,,Switch,1992-05-31,5,1,0,,http://ufcstats.com/fighter-details/36e78278a77006d4
1808,Claudio,Mattos,Popeye,,185.0,,Orthodox,,5,4,0,,http://ufcstats.com/fighter-details/6e2b1d631832921d
1807,John,Matua,,187.96,400.0,,Orthodox,,1,4,0,,http://ufcstats.com/fighter-details/c933d423ebdbbbdb
1806,Francesco,Maturi,,,,,,,0,1,0,,http://ufcstats.com/fighter-details/d3b5ad3b15a64a18
1805,Vladimir,Matyushenko,The Janitor,182.88,205.0,187.96,Orthodox,1971-01-04,27,8,0,,http://ufcstats.com/fighter-details/ccdd90bd1fc7dab6
1804,Miranda,Maverick,Fear The,160.02,125.0,165.1,Southpaw,1997-07-01,14,5,0,,http://ufcstats.com/fighter-details/f29a6350c69f4a33
1803,Nick,Maximov,,182.88,185.0,193.04,Southpaw,1997-12-23,8,2,0,,http://ufcstats.com/fighter-details/12585614e0ed2626
1802,Elaina,Maxwell,Beef,172.72,145.0,,Orthodox,1978-12-16,7,4,0,,http://ufcstats.com/fighter-details/a16ce18149021139
1801,Jeremy,May,,185.42,185.0,,,1986-10-23,13,10,0,1.0,http://ufcstats.com/fighter-details/c32fdfe75cda5b22
1800,Jack,May,The Outlaw,203.2,255.0,,Switch,1981-04-14,9,3,0,,http://ufcstats.com/fighter-details/2c6e81426dd7573c
1799,Don'Tale,Mayes,Lord Kong,198.12,260.0,205.74,Orthodox,1992-01-16,10,5,0,1.0,http://ufcstats.com/fighter-details/1a9480fc288e55d7
1798,Gray,Maynard,,175.26,155.0,177.8,Orthodox,1979-05-09,13,7,1,1.0,http://ufcstats.com/fighter-details/7d96bc577e5178b2
1797,Brooke,Mayo,The Bully,170.18,125.0,,,,0,1,0,,http://ufcstats.com/fighter-details/1b41c21d947d6f2f
1796,Gina,Mazany,Danger,167.64,125.0,172.72,Southpaw,1988-08-19,7,6,0,,http://ufcstats.com/fighter-details/016a8d958883167c
1795,Sabina,Mazo,Colombian Queen,170.18,125.0,177.8,Orthodox,1997-03-25,9,4,0,,http://ufcstats.com/fighter-details/70d2329a92864fdb
1794,Scott,McAfee,,172.72,155.0,,Orthodox,1983-08-23,14,7,0,,http://ufcstats.com/fighter-details/7e7d81bf162a5ec1
1793,Bobby,McAndrews,,,,,Orthodox,,1,3,0,,http://ufcstats.com/fighter-details/ef6f45095119d416
1792,Michael,McBride,,185.42,155.0,,Orthodox,1986-03-09,8,3,0,,http://ufcstats.com/fighter-details/443f60bec7c3c3d5
1791,Ian,McCall,Uncle Creepy,165.1,125.0,162.56,Orthodox,1984-05-07,13,5,1,,http://ufcstats.com/fighter-details/701e057d63c124d9
1790,Molly,McCann,Meatball,162.56,125.0,157.48,Orthodox,1990-05-04,13,6,0,,http://ufcstats.com/fighter-details/51018a31ddf31eb2
1789,Charles,McCarthy,Chainsaw,177.8,185.0,180.34,Orthodox,1980-08-06,10,5,0,,http://ufcstats.com/fighter-details/da97d6c97d09c030
1788,Sean,McCorkle,,200.66,265.0,205.74,Orthodox,1976-07-17,17,7,0,,http://ufcstats.com/fighter-details/008dc37cca279def
1787,Kris,McCray,Savage,182.88,170.0,193.04,Orthodox,1981-09-24,8,5,0,,http://ufcstats.com/fighter-details/baed16f18348908e
1786,Tamdan,McCrory,The Barncat,193.04,185.0,193.04,Switch,1986-11-05,14,5,0,,http://ufcstats.com/fighter-details/eff47295daf721a6
1785,Rob,McCullough,Razor,175.26,155.0,175.26,Orthodox,1977-05-26,19,8,0,,http://ufcstats.com/fighter-details/11e3fd7546359fc5
1784,Justin,McCully,The Insane One,185.42,225.0,185.42,Orthodox,1976-02-18,11,5,2,,http://ufcstats.com/fighter-details/75f871836d41f90f
1783,Robert,McDaniel,Bubba,190.5,185.0,190.5,Southpaw,1983-05-03,28,10,0,,http://ufcstats.com/fighter-details/5cafbc97dba2e797
1782,Michael,McDonald,The Black Sniper,180.34,205.0,,Orthodox,1965-02-06,1,1,0,,http://ufcstats.com/fighter-details/d52ef694108f8235
1781,Scott,McDonald,,,,,,,1,0,0,,http://ufcstats.com/fighter-details/08ae3100bf2100ed
1780,Michael,McDonald,Mayday,175.26,135.0,177.8,Orthodox,1991-01-15,17,4,0,,http://ufcstats.com/fighter-details/d0314416a7f26527
1779,Josh,McDonald,,,185.0,,,,9,5,0,1.0,http://ufcstats.com/fighter-details/b507a76087e3ed9f
1778,Miles,McDonald,,170.18,115.0,,,1991-08-13,2,1,0,,http://ufcstats.com/fighter-details/a3f8356ace5e3eb5
1777,Justin,McElfresh,,198.12,205.0,,Orthodox,1980-01-04,6,4,0,,http://ufcstats.com/fighter-details/49c29e57d4e2be6f
1776,Drew,McFedries,The Massacre,182.88,185.0,182.88,Southpaw,1978-07-27,12,7,0,,http://ufcstats.com/fighter-details/1fd4fbdcc67de844
1775,Liam,McGeary,,198.12,205.0,,,1982-10-04,12,2,0,,http://ufcstats.com/fighter-details/e4e0993befecdaf8
1774,Gan,McGee,The Giant,208.28,265.0,,Orthodox,1976-11-20,13,5,0,,http://ufcstats.com/fighter-details/d90b630e0561818b
1773,Court,McGee,The Crusher,180.34,170.0,190.5,Orthodox,1984-12-12,22,12,0,,http://ufcstats.com/fighter-details/523fa774700d7d3f
1772,Marcus,McGhee,The Maniac,172.72,135.0,175.26,Orthodox,1990-05-07,8,1,0,,http://ufcstats.com/fighter-details/c0ac37a4a1133da9
1771,Ryan,McGillivray,The Kid,180.34,170.0,,,1986-09-27,12,0,1,,http://ufcstats.com/fighter-details/1f9c371c93dfd3a9
1770,Ryan,McGivern,,182.88,185.0,,Orthodox,1980-01-17,13,7,0,,http://ufcstats.com/fighter-details/856ec65948b7d234
1769,Jack,McGlaughlin,,,,,Orthodox,,1,4,0,,http://ufcstats.com/fighter-details/237187ed9f419285
1768,Conor,McGregor,The Notorious,175.26,155.0,187.96,Southpaw,1988-07-14,22,6,0,,http://ufcstats.com/fighter-details/f4c49976c75c5ab2
1767,Greg,McIntyre,,177.8,155.0,,Orthodox,1980-04-21,6,4,0,,http://ufcstats.com/fighter-details/00a905a4a4a2b071
1766,Antonio,McKee,Mandingo,172.72,155.0,,Southpaw,1970-03-12,29,6,2,,http://ufcstats.com/fighter-details/3414b50b08a10600
1765,AJ,McKee,Mercenary,177.8,145.0,,,,8,0,0,,http://ufcstats.com/fighter-details/f3ec0214794a699e
1764,Rhys,McKee,Skeletor,187.96,170.0,198.12,Orthodox,1995-09-10,10,5,1,,http://ufcstats.com/fighter-details/f748267c4ab6c127
1763,Cory,McKenna,Poppins,160.02,115.0,147.32,Orthodox,1999-07-11,8,2,0,,http://ufcstats.com/fighter-details/3351aa64aa83c4d9
1762,Tim,McKenzie,,182.88,185.0,187.96,Orthodox,1982-07-21,14,9,0,,http://ufcstats.com/fighter-details/9ca265dfe8323db3
1761,Cody,McKenzie,,182.88,155.0,182.88,Switch,1987-12-16,16,10,0,,http://ufcstats.com/fighter-details/7be63795363029e8
1760,Terrance,McKinney,T. Wrecks,177.8,155.0,185.42,Switch,1994-09-15,14,5,0,,http://ufcstats.com/fighter-details/809bd1a871491508
1759,Brian,McLaughlin,,175.26,155.0,,,1984-05-12,6,2,0,,http://ufcstats.com/fighter-details/6488729da7ac1c79
1758,Jason,McLean,,165.1,145.0,,,,6,7,0,,http://ufcstats.com/fighter-details/8336d7a85ce45481
1757,Garreth,McLellan,Soldier Boy,185.42,185.0,182.88,Southpaw,1982-09-01,13,6,0,,http://ufcstats.com/fighter-details/f215cfbd4ba3c270
1756,Sara,McMann,,167.64,135.0,167.64,Orthodox,1980-09-24,13,6,0,,http://ufcstats.com/fighter-details/7be74a12d7352df2
1755,James,McSweeney,The Hammer,193.04,230.0,195.58,Switch,1980-10-24,15,15,0,,http://ufcstats.com/fighter-details/cac08b8685387ca5
1754,Charles,McTorry,,,,,,,3,0,0,,http://ufcstats.com/fighter-details/acd8a53f7c0ce85e
1753,Daniel,McWilliams,The Animal,185.42,185.0,,,,15,37,0,,http://ufcstats.com/fighter-details/7b03d9df5910917d
1752,Tim,Means,The Dirty Bird,187.96,170.0,190.5,Orthodox,1984-02-20,33,15,1,1.0,http://ufcstats.com/fighter-details/4b47e71384a9522f
1751,Yancy,Medeiros,,177.8,155.0,190.5,Orthodox,1987-09-07,15,8,0,1.0,http://ufcstats.com/fighter-details/813550bc53b15fb0
1750,Anistavio,Medeiros,Gasparzinho,167.64,145.0,,Orthodox,1988-05-01,19,10,0,,http://ufcstats.com/fighter-details/2937cb502dda0808
1749,Kaline,Medeiros,The Dark Angel,160.02,115.0,,,,8,5,0,,http://ufcstats.com/fighter-details/263af068bd986548
1748,Marquel,Mederos,,,155.0,,,1996-11-30,7,1,0,,http://ufcstats.com/fighter-details/e2be0c1a9b886d92
1747,Uros,Medic,The Doctor,185.42,170.0,180.34,Southpaw,1993-04-25,9,1,0,,http://ufcstats.com/fighter-details/681399317dbf4701
1746,Todd,Medina,El Tiburon,177.8,193.0,,Southpaw,,11,9,0,1.0,http://ufcstats.com/fighter-details/b60391da771deefe
1745,Jason,Medina,,175.26,180.0,,,,21,15,1,,http://ufcstats.com/fighter-details/f53fb9d9e57cc38e
1744,Jose,Medina,Chicho,182.88,205.0,187.96,Orthodox,1991-05-17,11,2,0,,http://ufcstats.com/fighter-details/baa9be02c3e3e038
1743,Emil,Meek,Valhalla,180.34,170.0,187.96,Switch,1988-08-20,9,5,1,1.0,http://ufcstats.com/fighter-details/103b06d8707895a9
1742,Sanford,Alton Meeks,,195.58,265.0,190.5,Orthodox,1994-04-05,1,1,0,,http://ufcstats.com/fighter-details/27c59ac201539d10
1741,Gerald,Meerschaert,GM3,185.42,185.0,195.58,Southpaw,1987-12-18,35,17,0,,http://ufcstats.com/fighter-details/6ac9bc2953c47345
1740,Frank,Megallon,,177.8,185.0,,Southpaw,,2,3,0,,http://ufcstats.com/fighter-details/c0a93b52096b7682
1739,Derrick,Mehmen,Caveman,193.04,205.0,,,1985-05-30,19,9,0,,http://ufcstats.com/fighter-details/6c7dafd03b6cc3f8
1738,Miika,Mehmet,,,205.0,,Orthodox,,3,5,0,,http://ufcstats.com/fighter-details/41dca66f9dadfc86
1737,Jordan,Mein,Young Gun,182.88,170.0,185.42,Orthodox,1989-10-10,31,12,0,,http://ufcstats.com/fighter-details/2aa49b3766a59bcd
1736,Bryce,Mejia,,185.42,170.0,,,,3,1,0,,http://ufcstats.com/fighter-details/6eae26c44e505775
1735,Brian,Melancon,,172.72,170.0,,Orthodox,1982-05-28,7,3,0,,http://ufcstats.com/fighter-details/eee7dafac7d672b5
1734,Brandon,Melendez,The Murderer,180.34,155.0,,Southpaw,1983-03-24,25,25,0,,http://ufcstats.com/fighter-details/2b06b6ad5db63348
1733,Gilbert,Melendez,El Nino,175.26,145.0,185.42,Orthodox,1982-04-12,22,8,0,,http://ufcstats.com/fighter-details/aa5b4eff51bdc7d1
1732,Nair,Melikyan,Ahalkalakski,167.64,155.0,,,1997-08-08,11,0,0,,http://ufcstats.com/fighter-details/64b8561624d3b15e
1731,Marcelo,Mello,,170.18,170.0,,Southpaw,,1,0,0,,http://ufcstats.com/fighter-details/672ef06fd9f41f7d
1730,Fabio,Mello,,165.1,155.0,,Southpaw,,11,8,0,,http://ufcstats.com/fighter-details/8a028648f3f0761d
1729,Vanessa,Melo,,165.1,135.0,165.1,Orthodox,1988-03-27,11,8,0,,http://ufcstats.com/fighter-details/9b7dfb3b7d99926a
1728,Antonio,Mendes,Samurai,190.5,205.0,195.58,Southpaw,1981-04-19,18,13,0,,http://ufcstats.com/fighter-details/3795fca327cbcf23
1727,Chad,Mendes,Money,167.64,145.0,167.64,Orthodox,1985-05-01,18,5,0,,http://ufcstats.com/fighter-details/b5b684eac99ae0a3
1726,Augusto,Mendes,Tanquinho,167.64,135.0,165.1,Orthodox,1983-03-03,6,2,0,,http://ufcstats.com/fighter-details/3d5b1ce6097dbb49
1725,Eddie,Mendez,,177.8,185.0,,,1984-01-16,8,3,1,1.0,http://ufcstats.com/fighter-details/49e49b54e5901d0d
1724,Mateus,Mendonca,Bocao,167.64,125.0,180.34,Orthodox,1999-01-17,10,1,0,,http://ufcstats.com/fighter-details/48812daf291a4e23
1723,Luis,Mendoza,,,155.0,,,,0,1,0,,http://ufcstats.com/fighter-details/28200bc87367614f
1722,Pietro,Menga,,170.18,125.0,172.72,Southpaw,1988-02-15,13,0,0,,http://ufcstats.com/fighter-details/869d68b5383131fd
1721,Alonzo,Menifield,Atomic,182.88,205.0,193.04,Orthodox,1987-10-18,14,3,1,,http://ufcstats.com/fighter-details/a495f599e787614f
1720,Ivan,Menjivar,The Pride of El Salvador,167.64,145.0,162.56,Orthodox,1982-05-30,25,12,0,,http://ufcstats.com/fighter-details/5755960ebd0b16f6
1719,Dave,Menne,The Warrior,177.8,170.0,,Orthodox,1974-07-29,45,17,2,,http://ufcstats.com/fighter-details/275cafc9de131c83
1718,Steve,Mensing,The Machine,180.34,185.0,,Orthodox,1977-12-06,9,13,2,1.0,http://ufcstats.com/fighter-details/3bc27ec15facbcf3
1717,Buck,Meredith,,187.96,185.0,,,1982-05-17,3,3,0,,http://ufcstats.com/fighter-details/36120738148f203f
1716,Adam,Meredith,,187.96,170.0,,,,5,3,0,,http://ufcstats.com/fighter-details/c1135a6892e916db
1715,Nick,Meregali,,,,,,,0,0,0,,http://ufcstats.com/fighter-details/2f6dc878d653c442
1714,Joe,Merritt,,182.88,170.0,,Orthodox,1984-03-07,7,2,0,,http://ufcstats.com/fighter-details/e82d5f54daa85a7e
1713,Jeremiah,Metcalf,,185.42,185.0,,Orthodox,,13,7,0,,http://ufcstats.com/fighter-details/5bdcbd8dd681a257
1712,Jonathan,Meunier,District,190.5,170.0,,Switch,1987-08-04,8,1,0,,http://ufcstats.com/fighter-details/5823ceab56741617
1711,Yaotzin,Meza,,175.26,145.0,180.34,Orthodox,1981-02-04,21,11,0,1.0,http://ufcstats.com/fighter-details/3623bd267a2eef2e
1710,Guy,Mezger,,185.42,200.0,,Orthodox,1968-01-01,30,14,2,,http://ufcstats.com/fighter-details/946f341df6472ee0
1709,Brandon,Michaels,,175.26,185.0,,,,4,14,0,,http://ufcstats.com/fighter-details/f5e4ce11afbdfb61
1708,Andreas,Michailidis,The Spartan,182.88,170.0,193.04,Orthodox,1988-07-18,13,6,0,,http://ufcstats.com/fighter-details/79325a3c1a5c3bf4
1707,David,Michaud,BullDawg,175.26,155.0,,Orthodox,1988-11-10,11,3,0,,http://ufcstats.com/fighter-details/49f4b511932f71e9
1706,Chris,Mickle,,175.26,145.0,,Orthodox,1983-07-10,30,21,2,1.0,http://ufcstats.com/fighter-details/f903967fd320da38
1705,Zachary,Micklewright,,182.88,155.0,187.96,Southpaw,1976-08-21,15,3,0,,http://ufcstats.com/fighter-details/a36a14985a57a1c6
1704,Kristof,Midoux,The Hurricane,185.42,220.0,,Orthodox,1974-07-30,6,10,0,,http://ufcstats.com/fighter-details/5b5b9c6f6f270369
1703,Keith,Mielke,,172.72,185.0,,,,0,5,0,,http://ufcstats.com/fighter-details/f62850b3c7480db9
1702,Chris,Mierzwiak,,185.42,185.0,,,1988-02-14,5,3,0,,http://ufcstats.com/fighter-details/2b284840ca89876a
1701,Gabriel,Miglioli,Biel,172.72,170.0,,,,9,9,0,,http://ufcstats.com/fighter-details/a6fa5dd90528e9f7
1700,Bojan,Mihajlovic,,180.34,205.0,185.42,Orthodox,1980-03-30,10,6,0,,http://ufcstats.com/fighter-details/d6285cba1d1052e0
1699,Billy,Miles,The Kid,177.8,170.0,,Orthodox,1978-04-28,2,2,0,,http://ufcstats.com/fighter-details/3c48019bc387b80c
1698,Pat,Miletich,The Croatian Sensation,177.8,170.0,,Orthodox,1968-03-09,29,7,2,,http://ufcstats.com/fighter-details/cedfdf8d423d500c
1697,Curtis,Millender,Curtious,187.96,170.0,193.04,Orthodox,1987-12-01,17,5,0,,http://ufcstats.com/fighter-details/f1928a52590c5532
1696,Phillip,Miller,,180.34,185.0,,Orthodox,1979-02-20,16,0,0,,http://ufcstats.com/fighter-details/18aecaf50f52e4c3
1695,Jason,Miller,Mayhem,185.42,185.0,,Orthodox,1980-12-24,23,10,0,1.0,http://ufcstats.com/fighter-details/b2f88c04c4dd43ce
1694,Dan,Miller,,185.42,185.0,187.96,Orthodox,1981-06-30,14,8,0,1.0,http://ufcstats.com/fighter-details/d0c29452d3272603
1693,Jim,Miller,A-10,172.72,155.0,180.34,Southpaw,1983-08-30,36,17,0,1.0,http://ufcstats.com/fighter-details/d1941565abf50b16
1692,Cole,Miller,Magrinho,185.42,145.0,185.42,Orthodox,1984-04-26,21,11,0,1.0,http://ufcstats.com/fighter-details/282fa667ff9c51ed
1691,Henry,Miller,Sentoryu,170.18,270.0,,Southpaw,1969-07-16,6,16,0,1.0,http://ufcstats.com/fighter-details/45a2ba3ef82b9700
1690,Micah,Miller,Maverick,182.88,145.0,,Orthodox,1987-02-14,20,8,0,1.0,http://ufcstats.com/fighter-details/3ff0d0dc7a14bb50
1689,Aaron,Miller,Blood Spiller,175.26,145.0,,,,14,10,0,1.0,http://ufcstats.com/fighter-details/a4d055f1435d6d75
1688,Mo,Miller,Moshow,172.72,135.0,182.88,Orthodox,1992-08-10,6,0,0,,http://ufcstats.com/fighter-details/39019970ac8543e9
1687,Juliana,Miller,Killer,170.18,125.0,167.64,Orthodox,1996-05-07,4,3,0,,http://ufcstats.com/fighter-details/aa0c573da7119292
1686,Eddy,Millis,,185.42,185.0,,,,0,2,0,,http://ufcstats.com/fighter-details/f2c934689243fe4e
1685,Che,Mills,Beautiful,185.42,170.0,193.04,Orthodox,1982-09-29,16,10,0,3.0,http://ufcstats.com/fighter-details/6cadfd8f1d9e7685
1684,Adam,Milstead,The Prototype,190.5,205.0,193.04,Orthodox,1987-07-03,8,4,0,,http://ufcstats.com/fighter-details/72ffecf712673af1
1683,Alberto,Mina,Soldier of God,182.88,170.0,195.58,Orthodox,1982-05-02,13,1,0,,http://ufcstats.com/fighter-details/4b1d46a1b5c0fd11
1682,Vitaly,Minakov,,187.96,249.0,,,1985-02-06,20,0,0,,http://ufcstats.com/fighter-details/56c975c4a2b357a5
1681,Darrick,Minner,,170.18,145.0,175.26,Orthodox,1990-04-28,26,14,0,,http://ufcstats.com/fighter-details/34e516ab361afb1c
1680,Mike,Minniger,,,,,,,0,0,0,,http://ufcstats.com/fighter-details/c8aa3541bec4042e
1679,Ikuhisa,Minowa,Minowaman,175.26,181.0,,Orthodox,1976-01-12,60,42,8,,http://ufcstats.com/fighter-details/ce6065baef021cf3
1678,Carlton,Minus,Clutch,177.8,170.0,190.5,Orthodox,1993-04-26,10,3,0,1.0,http://ufcstats.com/fighter-details/40d8b74488743800
1677,Stipe,Miocic,,193.04,240.0,203.2,Orthodox,1982-08-19,20,4,0,,http://ufcstats.com/fighter-details/d28dee5c705991df
1676,Frank,Mir,,190.5,264.0,200.66,Southpaw,1979-05-24,18,11,0,,http://ufcstats.com/fighter-details/1ff9589f9065a9ed
1675,Juan,Miranda,,,155.0,,,,7,5,0,,http://ufcstats.com/fighter-details/be8ad887e4d674b0
1674,Mario,Miranda,,190.5,185.0,187.96,Orthodox,1979-07-12,14,7,0,,http://ufcstats.com/fighter-details/df2bf09c99594848
1673,Vitor,Miranda,Lex Luthor,185.42,185.0,195.58,Orthodox,1979-03-10,12,5,0,,http://ufcstats.com/fighter-details/4bcb6eb12b4ad4aa
1672,Gabriel,Miranda,Fly,180.34,145.0,180.34,Orthodox,1990-03-25,17,6,0,,http://ufcstats.com/fighter-details/b909a9a9688b5284
1671,Damir,Mirenic,Wolf,182.88,185.0,,Orthodox,1974-08-02,9,4,0,,http://ufcstats.com/fighter-details/992c82450d96f726
1670,Kazuo,Misaki,Hitman,172.72,183.0,,Orthodox,1976-04-25,25,11,2,1.0,http://ufcstats.com/fighter-details/5e7a28f20927d64a
1669,Toby,Misech,2 Quick,172.72,145.0,,Southpaw,1988-03-07,9,5,0,,http://ufcstats.com/fighter-details/3f87218a7aca84c4
1668,Dokonjonosuke,Mishima,,170.18,155.0,,Southpaw,1972-04-19,21,7,2,,http://ufcstats.com/fighter-details/b14a68c533f4a4aa
1667,Felix,Lee Mitchell,,,,,Orthodox,,2,7,0,,http://ufcstats.com/fighter-details/6cbb7661c3258617
1666,David,Mitchell,Daudi,182.88,170.0,190.5,Orthodox,1979-10-24,22,7,0,,http://ufcstats.com/fighter-details/8f3df4c579cfbb69
1665,Danny,Mitchell,The Cheesecake Assassin,187.96,170.0,,Orthodox,1986-08-08,19,9,1,,http://ufcstats.com/fighter-details/c06d554ce1713fd3
1664,Brad,Mitchell,,180.34,145.0,,,1974-10-10,4,2,0,1.0,http://ufcstats.com/fighter-details/7263e0dc082adc87
1663,Clay,Mitchell,,187.96,185.0,,,,1,2,0,,http://ufcstats.com/fighter-details/3d960455f880bb25
1662,Bryce,Mitchell,Thug Nasty,177.8,145.0,177.8,Southpaw,1994-10-04,16,2,0,,http://ufcstats.com/fighter-details/d9c6f19f958643e9
1661,Maurice,Mitchell,The AK Kid,175.26,145.0,,Orthodox,1987-06-29,11,2,0,,http://ufcstats.com/fighter-details/568bebed6366b667
1660,Terrence,Mitchell,,177.8,135.0,187.96,Orthodox,1989-12-30,14,4,0,,http://ufcstats.com/fighter-details/f3ca6908f78efebe
1659,Roman,Mitichyan,,177.8,170.0,,Orthodox,1978-09-04,8,3,0,,http://ufcstats.com/fighter-details/2961be02cfb0d2c1
1658,Matt,Mitrione,,190.5,265.0,208.28,Switch,1978-07-15,12,5,0,,http://ufcstats.com/fighter-details/ba280572acfba13f
1657,Eiji,Mitsuoka,,170.18,145.0,,Southpaw,1976-01-01,18,9,2,,http://ufcstats.com/fighter-details/2b4faacc16d66898
1656,Hiromitsu,Miura,,175.26,170.0,180.34,Orthodox,1981-09-22,12,7,0,,http://ufcstats.com/fighter-details/509697e08673d2e5
1655,Jonathan,Mix,,182.88,168.0,,,1980-11-09,7,4,0,,http://ufcstats.com/fighter-details/f64e4ecd214c6378
1654,Tomoya,Miyashita,,170.18,139.0,,Southpaw,,17,9,7,,http://ufcstats.com/fighter-details/c9885b1b7c7055a0
1653,Kazuyuki,Miyata,,172.72,139.0,,Orthodox,,15,9,0,,http://ufcstats.com/fighter-details/af70d268e5352186
1652,Motoki,Miyazawa,,180.34,168.0,,Southpaw,,7,3,0,,http://ufcstats.com/fighter-details/9649d75defe0dedb
1651,Takeya,Mizugaki,,170.18,135.0,175.26,Orthodox,1983-12-16,21,11,2,,http://ufcstats.com/fighter-details/48e093ea1f43a053
1650,Mizuki,,,160.02,115.0,165.1,Orthodox,1994-08-19,15,6,0,,http://ufcstats.com/fighter-details/43a59ce3bb40449e
1649,Tatsuya,Mizuno,,185.42,205.0,,Southpaw,1981-06-02,16,12,1,,http://ufcstats.com/fighter-details/478c8706bdb92440
1648,Roxanne,Modafferi,The Happy Warrior,170.18,125.0,175.26,Orthodox,1982-09-24,25,21,0,,http://ufcstats.com/fighter-details/4498b382c65a7faa
1647,Bobby,Moffett,The Wolfman,177.8,145.0,185.42,Orthodox,1990-06-01,13,5,0,1.0,http://ufcstats.com/fighter-details/d76ad9a08c4408ff
1646,Bronson,Mohika,,,135.0,,,,1,1,0,,http://ufcstats.com/fighter-details/65239fccecd03404
1645,Nate,Mohr,,175.26,155.0,182.88,Orthodox,1983-03-03,9,7,0,,http://ufcstats.com/fighter-details/04c15b52c3cc1cab
1644,Renato,Moicano,,180.34,155.0,182.88,Orthodox,1989-05-21,17,5,1,,http://ufcstats.com/fighter-details/b6452706b373eea1
1643,Thiago,Moises,,175.26,155.0,177.8,Orthodox,1995-03-23,17,7,0,,http://ufcstats.com/fighter-details/d945aae53e3e54e6
1642,Muhammad,Mokaev,The Punisher,170.18,125.0,177.8,Orthodox,2000-07-30,10,0,0,1.0,http://ufcstats.com/fighter-details/75353550928a7921
1641,Ashkan,Mokhtarian,The Assassin,167.64,125.0,170.18,Southpaw,1985-09-15,13,3,0,,http://ufcstats.com/fighter-details/e9bc5748e6a76bb6
1640,Suman,Mokhtarian,,172.72,145.0,182.88,Orthodox,1992-06-13,8,5,0,,http://ufcstats.com/fighter-details/192520689012c7e4
1639,Dan,Molina,,177.8,216.0,,,1984-06-14,13,9,0,,http://ufcstats.com/fighter-details/606136dee6f6ecea
1638,Jeff,Molina,El Jefe,167.64,125.0,175.26,Orthodox,1997-07-17,11,2,0,,http://ufcstats.com/fighter-details/008ea710276c9606
1637,Rudyard,Moncayo,,177.8,195.0,,Orthodox,,0,3,0,,http://ufcstats.com/fighter-details/02d276b7d62b3472
1636,Hidetaka,Monma,,182.88,168.0,,Orthodox,1973-10-23,18,11,4,,http://ufcstats.com/fighter-details/a8e133139286df84
1635,Jeff,Monson,The Snowman,175.26,247.0,187.96,Orthodox,1971-01-18,60,26,1,,http://ufcstats.com/fighter-details/cbfd1d34356a004c
1634,Darrell,Montague,Mongoose,167.64,125.0,170.18,Southpaw,1987-11-03,13,5,0,,http://ufcstats.com/fighter-details/bffeb123b21c9aad
1633,Andrew,Montanez,,,185.0,,,,9,12,1,,http://ufcstats.com/fighter-details/72c9c2eadfc3277e
1632,Augusto,Montano,Dodger,185.42,170.0,185.42,Orthodox,1984-10-25,15,3,0,,http://ufcstats.com/fighter-details/94508d80e1f885fc
1631,Erick,Montano,Perry,182.88,170.0,185.42,Orthodox,1985-11-19,7,5,0,,http://ufcstats.com/fighter-details/8163cd7de0342652
1630,Nicco,Montano,,165.1,135.0,165.1,Southpaw,1988-12-16,5,3,0,,http://ufcstats.com/fighter-details/1de9ad94de18eeaf
1629,Alberto,Montes,The Promise,170.18,135.0,,,1994-05-31,4,0,0,,http://ufcstats.com/fighter-details/a112097ad877a48f
1628,Steve,Montgomery,The Creepy Weasel,193.04,185.0,,Southpaw,1990-12-19,9,5,0,,http://ufcstats.com/fighter-details/6e92eb1242b46636
1627,James,Moontasri,Moon Walker,177.8,170.0,180.34,Switch,1988-04-10,9,5,0,,http://ufcstats.com/fighter-details/c06a9b48d4132c8e
